2.790374, -0.856442, -2.364690, -1.666095, -0.705774, 2.191169, 1.484157, 0.038897, 0.038897
2.790052, -0.855641, -2.364111, -1.665960, -0.705228, 2.190431, 1.483877, 0.038897, 0.038897
2.789731, -0.854840, -2.363532, -1.665826, -0.704682, 2.189693, 1.483597, 0.038898, 0.038898
2.789410, -0.854038, -2.362953, -1.665692, -0.704136, 2.188956, 1.483316, 0.038899, 0.038899
2.789088, -0.853237, -2.362374, -1.665558, -0.703590, 2.188218, 1.483036, 0.038899, 0.038899
2.788767, -0.852436, -2.361795, -1.665423, -0.703044, 2.187480, 1.482755, 0.038900, 0.038900
2.788446, -0.851634, -2.361216, -1.665289, -0.702498, 2.186742, 1.482475, 0.038900, 0.038900
2.788125, -0.850833, -2.360637, -1.665155, -0.701952, 2.186005, 1.482195, 0.038901, 0.038901
2.787803, -0.850032, -2.360058, -1.665021, -0.701406, 2.185267, 1.481914, 0.038901, 0.038901
2.787482, -0.849230, -2.359479, -1.664886, -0.700860, 2.184529, 1.481634, 0.038902, 0.038902
2.787161, -0.848429, -2.358900, -1.664752, -0.700313, 2.183791, 1.481354, 0.038903, 0.038903
2.786839, -0.847628, -2.358321, -1.664618, -0.699767, 2.183053, 1.481073, 0.038903, 0.038903
2.786518, -0.846826, -2.357742, -1.664484, -0.699221, 2.182316, 1.480793, 0.038904, 0.038904
2.786197, -0.846025, -2.357163, -1.664349, -0.698675, 2.181578, 1.480513, 0.038904, 0.038904
2.785876, -0.845224, -2.356585, -1.664215, -0.698129, 2.180840, 1.480232, 0.038905, 0.038905
2.785554, -0.844423, -2.356005, -1.664081, -0.697583, 2.180103, 1.479952, 0.038905, 0.038906
2.785233, -0.843621, -2.355427, -1.663947, -0.697037, 2.179365, 1.479671, 0.038906, 0.038906
2.784912, -0.842820, -2.354847, -1.663812, -0.696491, 2.178627, 1.479391, 0.038907, 0.038907
2.784590, -0.842019, -2.354269, -1.663678, -0.695945, 2.177889, 1.479111, 0.038907, 0.038907
2.784269, -0.841217, -2.353690, -1.663544, -0.695399, 2.177152, 1.478830, 0.038908, 0.038908
2.783948, -0.840416, -2.353111, -1.663410, -0.694853, 2.176414, 1.478550, 0.038908, 0.038908
2.783626, -0.839615, -2.352532, -1.663275, -0.694307, 2.175676, 1.478270, 0.038909, 0.038909
2.783305, -0.838813, -2.351953, -1.663141, -0.693761, 2.174938, 1.477989, 0.038910, 0.038910
2.782984, -0.838012, -2.351374, -1.663007, -0.693215, 2.174201, 1.477709, 0.038910, 0.038910
2.782662, -0.837211, -2.350795, -1.662873, -0.692669, 2.173463, 1.477429, 0.038911, 0.038911
2.782341, -0.836409, -2.350216, -1.662738, -0.692123, 2.172725, 1.477148, 0.038911, 0.038911
2.782020, -0.835608, -2.349637, -1.662604, -0.691577, 2.171987, 1.476868, 0.038912, 0.038912
2.781698, -0.834807, -2.349058, -1.662470, -0.691030, 2.171250, 1.476588, 0.038912, 0.038912
2.781377, -0.834005, -2.348479, -1.662336, -0.690484, 2.170512, 1.476307, 0.038913, 0.038913
2.781056, -0.833204, -2.347900, -1.662201, -0.689938, 2.169774, 1.476027, 0.038914, 0.038914
2.780735, -0.832403, -2.347321, -1.662067, -0.689392, 2.169036, 1.475747, 0.038914, 0.038914
2.780413, -0.831601, -2.346742, -1.661933, -0.688846, 2.168298, 1.475466, 0.038915, 0.038915
2.780092, -0.830800, -2.346163, -1.661799, -0.688300, 2.167561, 1.475186, 0.038915, 0.038915
2.779771, -0.829999, -2.345584, -1.661664, -0.687754, 2.166823, 1.474905, 0.038916, 0.038916
2.779449, -0.829197, -2.345005, -1.661530, -0.687208, 2.166085, 1.474625, 0.038917, 0.038917
2.779128, -0.828396, -2.344426, -1.661396, -0.686662, 2.165348, 1.474345, 0.038917, 0.038917
2.778807, -0.827595, -2.343847, -1.661262, -0.686116, 2.164610, 1.474064, 0.038918, 0.038918
2.778486, -0.826794, -2.343268, -1.661127, -0.685570, 2.163872, 1.473784, 0.038918, 0.038918
2.778164, -0.825992, -2.342689, -1.660993, -0.685024, 2.163134, 1.473504, 0.038919, 0.038919
2.777843, -0.825191, -2.342110, -1.660859, -0.684478, 2.162396, 1.473223, 0.038919, 0.038919
2.777522, -0.824390, -2.341531, -1.660725, -0.683932, 2.161659, 1.472943, 0.038920, 0.038920
2.777200, -0.823588, -2.340952, -1.660590, -0.683386, 2.160921, 1.472663, 0.038921, 0.038921
2.776879, -0.822787, -2.340373, -1.660456, -0.682840, 2.160183, 1.472382, 0.038921, 0.038921
2.776558, -0.821986, -2.339794, -1.660322, -0.682294, 2.159446, 1.472102, 0.038922, 0.038922
2.776236, -0.821184, -2.339215, -1.660188, -0.681747, 2.158708, 1.471822, 0.038922, 0.038922
2.775915, -0.820383, -2.338636, -1.660053, -0.681201, 2.157970, 1.471541, 0.038923, 0.038923
2.775594, -0.819582, -2.338057, -1.659919, -0.680655, 2.157232, 1.471261, 0.038923, 0.038923
2.775272, -0.818780, -2.337478, -1.659785, -0.680109, 2.156494, 1.470980, 0.038924, 0.038924
2.774951, -0.817979, -2.336899, -1.659651, -0.679563, 2.155757, 1.470700, 0.038925, 0.038925
2.774630, -0.817178, -2.336320, -1.659516, -0.679017, 2.155019, 1.470420, 0.038925, 0.038925
2.774308, -0.816376, -2.335741, -1.659382, -0.678471, 2.154281, 1.470139, 0.038926, 0.038926
2.773987, -0.815575, -2.335162, -1.659248, -0.677925, 2.153543, 1.469859, 0.038926, 0.038926
2.773666, -0.814774, -2.334583, -1.659114, -0.677379, 2.152806, 1.469579, 0.038927, 0.038927
2.773345, -0.813972, -2.334004, -1.658979, -0.676833, 2.152068, 1.469298, 0.038928, 0.038928
2.773023, -0.813171, -2.333425, -1.658845, -0.676287, 2.151330, 1.469018, 0.038928, 0.038928
2.772702, -0.812370, -2.332846, -1.658711, -0.675741, 2.150593, 1.468738, 0.038929, 0.038929
2.772381, -0.811568, -2.332267, -1.658577, -0.675195, 2.149855, 1.468457, 0.038929, 0.038929
2.772059, -0.810767, -2.331688, -1.658442, -0.674649, 2.149117, 1.468177, 0.038930, 0.038930
2.771738, -0.809966, -2.331109, -1.658308, -0.674103, 2.148379, 1.467896, 0.038930, 0.038930
2.771417, -0.809165, -2.330530, -1.658174, -0.673557, 2.147641, 1.467616, 0.038931, 0.038931
2.771095, -0.808363, -2.329952, -1.658040, -0.673011, 2.146904, 1.467336, 0.038932, 0.038932
2.770774, -0.807562, -2.329372, -1.657905, -0.672464, 2.146166, 1.467055, 0.038932, 0.038932
2.770453, -0.806761, -2.328794, -1.657771, -0.671918, 2.145428, 1.466775, 0.038933, 0.038933
2.770131, -0.805959, -2.328214, -1.657637, -0.671372, 2.144691, 1.466495, 0.038933, 0.038933
2.769810, -0.805158, -2.327636, -1.657503, -0.670826, 2.143953, 1.466214, 0.038934, 0.038934
2.769489, -0.804357, -2.327057, -1.657368, -0.670280, 2.143215, 1.465934, 0.038934, 0.038934
2.769167, -0.803555, -2.326478, -1.657234, -0.669734, 2.142477, 1.465654, 0.038935, 0.038935
2.768846, -0.802754, -2.325899, -1.657100, -0.669188, 2.141739, 1.465373, 0.038936, 0.038936
2.768525, -0.801953, -2.325320, -1.656966, -0.668642, 2.141002, 1.465093, 0.038936, 0.038936
2.768203, -0.801151, -2.324741, -1.656831, -0.668096, 2.140264, 1.464813, 0.038937, 0.038937
2.767882, -0.800350, -2.324162, -1.656697, -0.667550, 2.139526, 1.464532, 0.038937, 0.038937
2.767561, -0.799549, -2.323583, -1.656563, -0.667004, 2.138788, 1.464252, 0.038938, 0.038938
2.767240, -0.798747, -2.323004, -1.656429, -0.666458, 2.138051, 1.463971, 0.038939, 0.038939
2.766918, -0.797946, -2.322425, -1.656294, -0.665912, 2.137313, 1.463691, 0.038939, 0.038939
2.766597, -0.797145, -2.321846, -1.656160, -0.665366, 2.136575, 1.463411, 0.038940, 0.038940
2.766276, -0.796343, -2.321267, -1.656026, -0.664820, 2.135837, 1.463130, 0.038940, 0.038940
2.765954, -0.795542, -2.320688, -1.655892, -0.664274, 2.135100, 1.462850, 0.038941, 0.038941
2.765633, -0.794741, -2.320109, -1.655757, -0.663728, 2.134362, 1.462570, 0.038941, 0.038941
2.765312, -0.793939, -2.319530, -1.655623, -0.663181, 2.133624, 1.462289, 0.038942, 0.038942
2.764991, -0.793138, -2.318951, -1.655489, -0.662635, 2.132886, 1.462009, 0.038943, 0.038943
2.764669, -0.792337, -2.318372, -1.655355, -0.662089, 2.132149, 1.461729, 0.038943, 0.038943
2.764348, -0.791536, -2.317793, -1.655220, -0.661543, 2.131411, 1.461448, 0.038944, 0.038944
2.764027, -0.790734, -2.317214, -1.655086, -0.660997, 2.130673, 1.461168, 0.038944, 0.038944
2.763705, -0.789933, -2.316635, -1.654952, -0.660451, 2.129935, 1.460888, 0.038945, 0.038945
2.763384, -0.789132, -2.316056, -1.654818, -0.659905, 2.129198, 1.460607, 0.038945, 0.038946
2.763063, -0.788330, -2.315477, -1.654683, -0.659359, 2.128460, 1.460327, 0.038946, 0.038946
2.762741, -0.787529, -2.314898, -1.654549, -0.658813, 2.127722, 1.460047, 0.038947, 0.038947
2.762420, -0.786728, -2.314319, -1.654415, -0.658267, 2.126984, 1.459766, 0.038947, 0.038947
2.762099, -0.785926, -2.313740, -1.654281, -0.657721, 2.126247, 1.459486, 0.038948, 0.038948
2.761777, -0.785125, -2.313161, -1.654146, -0.657175, 2.125509, 1.459206, 0.038948, 0.038948
2.761456, -0.784324, -2.312582, -1.654012, -0.656629, 2.124771, 1.458925, 0.038949, 0.038949
2.761135, -0.783522, -2.312003, -1.653878, -0.656083, 2.124033, 1.458645, 0.038950, 0.038950
2.760813, -0.782721, -2.311424, -1.653744, -0.655537, 2.123296, 1.458364, 0.038950, 0.038950
2.760492, -0.781920, -2.310845, -1.653609, -0.654991, 2.122558, 1.458084, 0.038951, 0.038951
2.760171, -0.781118, -2.310266, -1.653475, -0.654445, 2.121820, 1.457804, 0.038951, 0.038951
2.759850, -0.780317, -2.309687, -1.653341, -0.653898, 2.121082, 1.457523, 0.038952, 0.038952
2.759528, -0.779516, -2.309108, -1.653207, -0.653352, 2.120345, 1.457243, 0.038952, 0.038952
2.759207, -0.778714, -2.308529, -1.653072, -0.652806, 2.119607, 1.456963, 0.038953, 0.038953
2.758886, -0.777913, -2.307950, -1.652938, -0.652260, 2.118869, 1.456682, 0.038954, 0.038954
2.758564, -0.777112, -2.307371, -1.652804, -0.651714, 2.118131, 1.456402, 0.038954, 0.038954
2.758243, -0.776311, -2.306792, -1.652670, -0.651168, 2.117393, 1.456122, 0.038955, 0.038955
2.757922, -0.775509, -2.306213, -1.652535, -0.650622, 2.116656, 1.455841, 0.038955, 0.038955
2.757600, -0.774708, -2.305634, -1.652401, -0.650076, 2.115918, 1.455561, 0.038956, 0.038956
2.757279, -0.773907, -2.305055, -1.652267, -0.649530, 2.115180, 1.455280, 0.038957, 0.038957
2.756958, -0.773105, -2.304476, -1.652133, -0.648984, 2.114443, 1.455000, 0.038957, 0.038957
2.756636, -0.772304, -2.303897, -1.651998, -0.648438, 2.113705, 1.454720, 0.038958, 0.038958
2.756315, -0.771503, -2.303319, -1.651864, -0.647892, 2.112967, 1.454439, 0.038958, 0.038958
2.755994, -0.770701, -2.302739, -1.651730, -0.647346, 2.112229, 1.454159, 0.038959, 0.038959
2.755672, -0.769900, -2.302161, -1.651596, -0.646800, 2.111491, 1.453879, 0.038959, 0.038959
2.755351, -0.769099, -2.301581, -1.651461, -0.646254, 2.110754, 1.453598, 0.038960, 0.038960
2.755030, -0.768297, -2.301003, -1.651327, -0.645708, 2.110016, 1.453318, 0.038961, 0.038961
2.754709, -0.767496, -2.300424, -1.651193, -0.645162, 2.109278, 1.453038, 0.038961, 0.038961
2.754387, -0.766695, -2.299845, -1.651059, -0.644615, 2.108541, 1.452757, 0.038962, 0.038962
2.754066, -0.765893, -2.299266, -1.650924, -0.644069, 2.107803, 1.452477, 0.038962, 0.038962
2.753745, -0.765092, -2.298687, -1.650790, -0.643523, 2.107065, 1.452196, 0.038963, 0.038963
2.753423, -0.764291, -2.298108, -1.650656, -0.642977, 2.106327, 1.451916, 0.038963, 0.038963
2.753102, -0.763489, -2.297529, -1.650522, -0.642431, 2.105589, 1.451636, 0.038964, 0.038964
2.752781, -0.762688, -2.296950, -1.650387, -0.641885, 2.104852, 1.451355, 0.038965, 0.038965
2.752460, -0.761887, -2.296371, -1.650253, -0.641339, 2.104114, 1.451075, 0.038965, 0.038965
2.752138, -0.761085, -2.295792, -1.650119, -0.640793, 2.103376, 1.450795, 0.038966, 0.038966
2.751817, -0.760284, -2.295213, -1.649985, -0.640247, 2.102638, 1.450514, 0.038966, 0.038966
2.751496, -0.759483, -2.294634, -1.649850, -0.639701, 2.101901, 1.450234, 0.038967, 0.038967
2.751174, -0.758682, -2.294055, -1.649716, -0.639155, 2.101163, 1.449954, 0.038968, 0.038968
2.750853, -0.757880, -2.293476, -1.649582, -0.638609, 2.100425, 1.449673, 0.038968, 0.038968
2.750532, -0.757079, -2.292897, -1.649448, -0.638063, 2.099688, 1.449393, 0.038969, 0.038969
2.750210, -0.756278, -2.292318, -1.649313, -0.637517, 2.098950, 1.449113, 0.038969, 0.038969
2.749889, -0.755476, -2.291739, -1.649179, -0.636971, 2.098212, 1.448832, 0.038970, 0.038970
2.749568, -0.754675, -2.291160, -1.649045, -0.636425, 2.097474, 1.448552, 0.038970, 0.038970
2.749246, -0.753874, -2.290581, -1.648911, -0.635879, 2.096736, 1.448272, 0.038971, 0.038971
2.748925, -0.753072, -2.290002, -1.648776, -0.635332, 2.095999, 1.447991, 0.038972, 0.038972
2.748604, -0.752271, -2.289423, -1.648642, -0.634786, 2.095261, 1.447711, 0.038972, 0.038972
2.748282, -0.751470, -2.288844, -1.648508, -0.634240, 2.094523, 1.447430, 0.038973, 0.038973
2.747961, -0.750668, -2.288265, -1.648374, -0.633694, 2.093786, 1.447150, 0.038973, 0.038973
2.747640, -0.749867, -2.287686, -1.648239, -0.633148, 2.093048, 1.446870, 0.038974, 0.038974
2.747319, -0.749066, -2.287107, -1.648105, -0.632602, 2.092310, 1.446589, 0.038974, 0.038974
2.746997, -0.748264, -2.286528, -1.647971, -0.632056, 2.091572, 1.446309, 0.038975, 0.038975
2.746676, -0.747463, -2.285949, -1.647837, -0.631510, 2.090834, 1.446029, 0.038976, 0.038976
2.746355, -0.746662, -2.285370, -1.647702, -0.630964, 2.090097, 1.445748, 0.038976, 0.038976
2.746033, -0.745860, -2.284791, -1.647568, -0.630418, 2.089359, 1.445468, 0.038977, 0.038977
2.745712, -0.745059, -2.284212, -1.647434, -0.629872, 2.088621, 1.445188, 0.038977, 0.038977
2.745391, -0.744258, -2.283633, -1.647300, -0.629326, 2.087883, 1.444907, 0.038978, 0.038978
2.745070, -0.743456, -2.283054, -1.647165, -0.628780, 2.087146, 1.444627, 0.038979, 0.038979
2.744748, -0.742655, -2.282475, -1.647031, -0.628234, 2.086408, 1.444347, 0.038979, 0.038979
2.744427, -0.741854, -2.281896, -1.646897, -0.627688, 2.085670, 1.444066, 0.038980, 0.038980
2.744106, -0.741053, -2.281317, -1.646763, -0.627142, 2.084932, 1.443786, 0.038980, 0.038980
2.743784, -0.740251, -2.280738, -1.646628, -0.626595, 2.084195, 1.443506, 0.038981, 0.038981
2.743463, -0.739450, -2.280159, -1.646494, -0.626049, 2.083457, 1.443225, 0.038981, 0.038981
2.743142, -0.738649, -2.279580, -1.646360, -0.625503, 2.082719, 1.442945, 0.038982, 0.038982
2.742820, -0.737847, -2.279001, -1.646226, -0.624957, 2.081981, 1.442664, 0.038983, 0.038983
2.742499, -0.737046, -2.278422, -1.646091, -0.624411, 2.081244, 1.442384, 0.038983, 0.038983
2.742178, -0.736245, -2.277843, -1.645957, -0.623865, 2.080506, 1.442104, 0.038984, 0.038984
2.741856, -0.735443, -2.277264, -1.645823, -0.623319, 2.079768, 1.441823, 0.038984, 0.038984
2.741535, -0.734642, -2.276685, -1.645689, -0.622773, 2.079030, 1.441543, 0.038985, 0.038985
2.741214, -0.733841, -2.276106, -1.645554, -0.622227, 2.078293, 1.441263, 0.038986, 0.038986
2.740892, -0.733039, -2.275527, -1.645420, -0.621681, 2.077555, 1.440982, 0.038986, 0.038986
2.740571, -0.732238, -2.274948, -1.645286, -0.621135, 2.076817, 1.440702, 0.038987, 0.038987
2.740250, -0.731437, -2.274369, -1.645152, -0.620589, 2.076079, 1.440422, 0.038987, 0.038987
2.739928, -0.730635, -2.273791, -1.645017, -0.620043, 2.075342, 1.440141, 0.038988, 0.038988
2.739607, -0.729834, -2.273211, -1.644883, -0.619497, 2.074604, 1.439861, 0.038988, 0.038988
2.739286, -0.729033, -2.272633, -1.644749, -0.618951, 2.073866, 1.439580, 0.038989, 0.038989
2.738965, -0.728231, -2.272053, -1.644615, -0.618405, 2.073128, 1.439300, 0.038990, 0.038990
2.738643, -0.727430, -2.271475, -1.644480, -0.617859, 2.072391, 1.439020, 0.038990, 0.038990
2.738322, -0.726629, -2.270896, -1.644346, -0.617313, 2.071653, 1.438739, 0.038991, 0.038991
2.738001, -0.725827, -2.270317, -1.644212, -0.616766, 2.070915, 1.438459, 0.038991, 0.038991
2.737679, -0.725026, -2.269738, -1.644078, -0.616220, 2.070177, 1.438179, 0.038992, 0.038992
2.737358, -0.724225, -2.269159, -1.643943, -0.615674, 2.069440, 1.437898, 0.038992, 0.038992
2.737037, -0.723424, -2.268580, -1.643809, -0.615128, 2.068702, 1.437618, 0.038993, 0.038993
2.736715, -0.722622, -2.268001, -1.643675, -0.614582, 2.067964, 1.437338, 0.038994, 0.038994
2.736394, -0.721821, -2.267422, -1.643541, -0.614036, 2.067226, 1.437057, 0.038994, 0.038994
2.736073, -0.721020, -2.266843, -1.643406, -0.613490, 2.066489, 1.436777, 0.038995, 0.038995
2.735751, -0.720218, -2.266264, -1.643272, -0.612944, 2.065751, 1.436496, 0.038995, 0.038995
2.735430, -0.719417, -2.265685, -1.643138, -0.612398, 2.065013, 1.436216, 0.038996, 0.038996
2.735109, -0.718616, -2.265106, -1.643004, -0.611852, 2.064275, 1.435936, 0.038997, 0.038997
2.734787, -0.717814, -2.264527, -1.642869, -0.611306, 2.063538, 1.435655, 0.038997, 0.038997
2.734466, -0.717013, -2.263948, -1.642735, -0.610760, 2.062800, 1.435375, 0.038998, 0.038998
2.734145, -0.716212, -2.263369, -1.642601, -0.610214, 2.062062, 1.435095, 0.038998, 0.038998
2.733824, -0.715410, -2.262790, -1.642467, -0.609668, 2.061324, 1.434814, 0.038999, 0.038999
2.733502, -0.714609, -2.262211, -1.642332, -0.609122, 2.060586, 1.434534, 0.038999, 0.038999
2.733181, -0.713808, -2.261632, -1.642198, -0.608576, 2.059849, 1.434254, 0.039000, 0.039000
